ForecastDate,Date,CountryCode,CountryName,Estimated,Confirmed,ForecastChart
2020-03-19,2020-03-10,US,United States of America,659.035,754,charts/2020-03-19_US.svg
2020-03-19,2020-03-11,US,United States of America,882.463,1025,charts/2020-03-19_US.svg
2020-03-19,2020-03-12,US,United States of America,1181.365,1312,charts/2020-03-19_US.svg
2020-03-19,2020-03-13,US,United States of America,1581.144,1663,charts/2020-03-19_US.svg
2020-03-19,2020-03-14,US,United States of America,2115.721,2174,charts/2020-03-19_US.svg
2020-03-19,2020-03-15,US,United States of America,2830.382,2951,charts/2020-03-19_US.svg
2020-03-19,2020-03-16,US,United States of America,3785.575,3774,charts/2020-03-19_US.svg
2020-03-19,2020-03-17,US,United States of America,5061.958,4661,charts/2020-03-19_US.svg
2020-03-19,2020-03-18,US,United States of America,6767.143,6427,charts/2020-03-19_US.svg
2020-03-19,2020-03-19,US,United States of America,9044.661,9415,charts/2020-03-19_US.svg
2020-03-19,2020-03-20,US,United States of America,12085.914,,charts/2020-03-19_US.svg
2020-03-19,2020-03-21,US,United States of America,16146.076,,charts/2020-03-19_US.svg
2020-03-19,2020-03-22,US,United States of America,21565.269,,charts/2020-03-19_US.svg
2020-03-19,2020-02-07,VN,Vietnam,5.095,12,charts/2020-03-19_VN.svg
2020-03-19,2020-02-08,VN,Vietnam,5.461,13,charts/2020-03-19_VN.svg
2020-03-19,2020-02-09,VN,Vietnam,5.854,14,charts/2020-03-19_VN.svg
2020-03-19,2020-02-10,VN,Vietnam,6.275,14,charts/2020-03-19_VN.svg
2020-03-19,2020-02-11,VN,Vietnam,6.726,15,charts/2020-03-19_VN.svg
2020-03-19,2020-02-12,VN,Vietnam,7.209,15,charts/2020-03-19_VN.svg
2020-03-19,2020-02-13,VN,Vietnam,7.727,16,charts/2020-03-19_VN.svg
2020-03-19,2020-02-14,VN,Vietnam,8.282,16,charts/2020-03-19_VN.svg
2020-03-19,2020-02-15,VN,Vietnam,8.877,16,charts/2020-03-19_VN.svg
2020-03-19,2020-02-16,VN,Vietnam,9.514,16,charts/2020-03-19_VN.svg
2020-03-19,2020-02-17,VN,Vietnam,10.197,16,charts/2020-03-19_VN.svg
2020-03-19,2020-02-18,VN,Vietnam,10.929,16,charts/2020-03-19_VN.svg
2020-03-19,2020-02-19,VN,Vietnam,11.714,16,charts/2020-03-19_VN.svg
2020-03-19,2020-02-20,VN,Vietnam,12.554,16,charts/2020-03-19_VN.svg
2020-03-19,2020-02-21,VN,Vietnam,13.455,16,charts/2020-03-19_VN.svg
2020-03-19,2020-02-22,VN,Vietnam,14.420,16,charts/2020-03-19_VN.svg
2020-03-19,2020-02-23,VN,Vietnam,15.453,16,charts/2020-03-19_VN.svg
2020-03-19,2020-02-24,VN,Vietnam,16.561,16,charts/2020-03-19_VN.svg
2020-03-19,2020-02-25,VN,Vietnam,17.748,16,charts/2020-03-19_VN.svg
2020-03-19,2020-02-26,VN,Vietnam,19.020,16,charts/2020-03-19_VN.svg
2020-03-19,2020-02-27,VN,Vietnam,20.383,16,charts/2020-03-19_VN.svg
2020-03-19,2020-02-28,VN,Vietnam,21.843,16,charts/2020-03-19_VN.svg
2020-03-19,2020-02-29,VN,Vietnam,23.408,16,charts/2020-03-19_VN.svg
2020-03-19,2020-03-01,VN,Vietnam,25.084,16,charts/2020-03-19_VN.svg
2020-03-19,2020-03-02,VN,Vietnam,26.880,16,charts/2020-03-19_VN.svg
2020-03-19,2020-03-07,VN,Vietnam,28.804,17,charts/2020-03-19_VN.svg
2020-03-19,2020-03-08,VN,Vietnam,30.865,21,charts/2020-03-19_VN.svg
2020-03-19,2020-03-09,VN,Vietnam,33.073,30,charts/2020-03-19_VN.svg
2020-03-19,2020-03-10,VN,Vietnam,35.439,31,charts/2020-03-19_VN.svg
2020-03-19,2020-03-11,VN,Vietnam,37.974,35,charts/2020-03-19_VN.svg
2020-03-19,2020-03-12,VN,Vietnam,40.690,39,charts/2020-03-19_VN.svg
2020-03-19,2020-03-13,VN,Vietnam,43.599,44,charts/2020-03-19_VN.svg
2020-03-19,2020-03-14,VN,Vietnam,46.715,49,charts/2020-03-19_VN.svg
2020-03-19,2020-03-15,VN,Vietnam,50.054,53,charts/2020-03-19_VN.svg
2020-03-19,2020-03-16,VN,Vietnam,53.631,57,charts/2020-03-19_VN.svg
2020-03-19,2020-03-17,VN,Vietnam,57.462,61,charts/2020-03-19_VN.svg
2020-03-19,2020-03-18,VN,Vietnam,61.566,61,charts/2020-03-19_VN.svg
2020-03-19,2020-03-19,VN,Vietnam,65.963,76,charts/2020-03-19_VN.svg
2020-03-19,2020-03-20,VN,Vietnam,70.672,,charts/2020-03-19_VN.svg
2020-03-19,2020-03-21,VN,Vietnam,75.717,,charts/2020-03-19_VN.svg
2020-03-19,2020-03-22,VN,Vietnam,81.121,,charts/2020-03-19_VN.svg
2020-03-20,2020-02-27,ES,Spain,0.563,13,charts/2020-03-20_ES.svg
2020-03-20,2020-02-28,ES,Spain,1.450,25,charts/2020-03-20_ES.svg
2020-03-20,2020-02-29,ES,Spain,3.475,41,charts/2020-03-20_ES.svg
2020-03-20,2020-03-01,ES,Spain,7.801,58,charts/2020-03-20_ES.svg
2020-03-20,2020-03-02,ES,Spain,16.474,84,charts/2020-03-20_ES.svg
2020-03-20,2020-03-03,ES,Spain,32.882,123,charts/2020-03-20_ES.svg
2020-03-20,2020-03-04,ES,Spain,62.300,165,charts/2020-03-20_ES.svg
2020-03-20,2020-03-05,ES,Spain,112.481,193,charts/2020-03-20_ES.svg
2020-03-20,2020-03-06,ES,Spain,194.231,229,charts/2020-03-20_ES.svg
2020-03-20,2020-03-07,ES,Spain,321.857,387,charts/2020-03-20_ES.svg
2020-03-20,2020-03-08,ES,Spain,513.410,516,charts/2020-03-20_ES.svg
2020-03-20,2020-03-09,ES,Spain,790.622,589,charts/2020-03-20_ES.svg
2020-03-20,2020-03-10,ES,Spain,1178.505,1227,charts/2020-03-20_ES.svg
2020-03-20,2020-03-11,ES,Spain,1704.581,1695,charts/2020-03-20_ES.svg
2020-03-20,2020-03-12,ES,Spain,2397.808,2182,charts/2020-03-20_ES.svg
2020-03-20,2020-03-13,ES,Spain,3287.255,3004,charts/2020-03-20_ES.svg
2020-03-20,2020-03-14,ES,Spain,4400.658,4334,charts/2020-03-20_ES.svg
2020-03-20,2020-03-15,ES,Spain,5762.974,6393,charts/2020-03-20_ES.svg
2020-03-20,2020-03-16,ES,Spain,7395.052,7753,charts/2020-03-20_ES.svg
2020-03-20,2020-03-17,ES,Spain,9312.529,9191,charts/2020-03-20_ES.svg
2020-03-20,2020-03-18,ES,Spain,11525.029,11178,charts/2020-03-20_ES.svg
2020-03-20,2020-03-19,ES,Spain,14035.696,13716,charts/2020-03-20_ES.svg
2020-03-20,2020-03-20,ES,Spain,16841.085,17147,charts/2020-03-20_ES.svg
2020-03-20,2020-03-21,ES,Spain,19931.378,,charts/2020-03-20_ES.svg
2020-03-20,2020-03-22,ES,Spain,23290.882,,charts/2020-03-20_ES.svg
2020-03-20,2020-03-23,ES,Spain,26898.752,,charts/2020-03-20_ES.svg
2020-03-20,2020-02-22,IT,Italy,23.960,20,charts/2020-03-20_IT.svg
2020-03-20,2020-02-23,IT,Italy,41.615,76,charts/2020-03-20_IT.svg
2020-03-20,2020-02-24,IT,Italy,69.883,157,charts/2020-03-20_IT.svg
2020-03-20,2020-02-25,IT,Italy,113.690,270,charts/2020-03-20_IT.svg
2020-03-20,2020-02-26,IT,Italy,179.536,323,charts/2020-03-20_IT.svg
2020-03-20,2020-02-27,IT,Italy,275.710,470,charts/2020-03-20_IT.svg
2020-03-20,2020-02-28,IT,Italy,412.441,653,charts/2020-03-20_IT.svg
2020-03-20,2020-02-29,IT,Italy,601.976,888,charts/2020-03-20_IT.svg
2020-03-20,2020-03-01,IT,Italy,858.531,1128,charts/2020-03-20_IT.svg
2020-03-20,2020-03-02,IT,Italy,1198.139,1694,charts/2020-03-20_IT.svg
2020-03-20,2020-03-03,IT,Italy,1638.358,2036,charts/2020-03-20_IT.svg
2020-03-20,2020-03-04,IT,Italy,2197.870,2502,charts/2020-03-20_IT.svg
2020-03-20,2020-03-05,IT,Italy,2895.974,3089,charts/2020-03-20_IT.svg
2020-03-20,2020-03-06,IT,Italy,3752.005,3927,charts/2020-03-20_IT.svg
2020-03-20,2020-03-07,IT,Italy,4784.718,4636,charts/2020-03-20_IT.svg
2020-03-20,2020-03-08,IT,Italy,6011.650,5883,charts/2020-03-20_IT.svg
2020-03-20,2020-03-09,IT,Italy,7448.522,7375,charts/2020-03-20_IT.svg
2020-03-20,2020-03-10,IT,Italy,9108.695,9172,charts/2020-03-20_IT.svg
2020-03-20,2020-03-11,IT,Italy,11002.712,10283,charts/2020-03-20_IT.svg
2020-03-20,2020-03-12,IT,Italy,13137.947,12462,charts/2020-03-20_IT.svg
2020-03-20,2020-03-13,IT,Italy,15518.367,15113,charts/2020-03-20_IT.svg
2020-03-20,2020-03-14,IT,Italy,18144.427,17660,charts/2020-03-20_IT.svg
2020-03-20,2020-03-15,IT,Italy,21013.069,21157,charts/2020-03-20_IT.svg
2020-03-20,2020-03-16,IT,Italy,24117.846,24938,charts/2020-03-20_IT.svg
2020-03-20,2020-03-17,IT,Italy,27449.129,27980,charts/2020-03-20_IT.svg
2020-03-20,2020-03-18,IT,Italy,30994.410,31506,charts/2020-03-20_IT.svg
2020-03-20,2020-03-19,IT,Italy,34738.650,35713,charts/2020-03-20_IT.svg
2020-03-20,2020-03-20,IT,Italy,38664.681,37178,charts/2020-03-20_IT.svg
2020-03-20,2020-03-21,IT,Italy,42753.629,,charts/2020-03-20_IT.svg
2020-03-20,2020-03-22,IT,Italy,46985.345,,charts/2020-03-20_IT.svg
2020-03-20,2020-03-23,IT,Italy,51338.822,,charts/2020-03-20_IT.svg
